3.3,-0.33141,0.80866,0.5,-0.58419,-0.33728,0,1.2415,0.7168,-0,0
3.35,-0.35892,0.79278,0.5,-0.51324,-0.29632,0,1.5963,0.9216,-0,0
3.4,-0.38244,0.7792,0.5,-0.42456,-0.24512,0,1.951,1.1264,-0,0
3.45,-0.40109,0.76843,0.5,-0.31925,-0.18432,0,2.1283,1.2288,-0,0
3.5,-0.41454,0.76067,0.5,-0.2217,-0.128,0,1.7736,1.024,-0,0
3.55,-0.42355,0.75546,0.5,-0.14189,-0.08192,0,1.4189,0.8192,-0,0
3.6,-0.42902,0.7523,0.5,-0.079813,-0.04608,0,1.0642,0.6144,-0,0
3.65,-0.43183,0.75068,0.5,-0.035472,-0.02048,0,0.70945,0.4096,-0,0
3.7,-0.43286,0.75009,0.5,-0.0088681,-0.00512,0,0.35472,0.2048,-0,0
3.75,-0.43301,0.75,0.5,-1.0074e-28,-5.8161e-29,0,3.7807e-14,2.1828e-14,-0,0
3.8,-0.43301,0.71,0.5,0,-0.8,0,0,-0,0,0
3.85,-0.43301,0.67,0.5,0,-0.8,0,0,-0,0,0
3.9,-0.43301,0.63,0.5,0,-0.8,0,0,-0,0,0
3.95,-0.43301,0.59,0.5,0,-0.8,0,0,-0,0,0
4,-0.43301,0.55,0.5,0,-0.8,0,0,-0,0,0
4.05,-0.43301,0.51,0.5,0,-0.8,0,0,-0,0,0
4.1,-0.43301,0.47007,0.5,0,-0.79424,0,-0,0.3072,-0,0
4.15,-0.43301,0.43091,0.5,0,-0.76864,0,-0,0.7168,-0,0
4.2,-0.43301,0.39355,0.5,0,-0.72256,0,-0,1.1264,-0,0
4.25,-0.43301,0.359,0.5,0,-0.656,0,-0,1.536,-0,0
4.3,-0.43301,0.32829,0.5,0,-0.56896,0,-0,1.9456,-0,0
4.35,-0.43301,0.30245,0.5,0,-0.46144,0,-0,2.3552,-0,0
4.4,-0.43301,0.28245,0.5,0,-0.33856,0,-0,2.3552,-0,0
4.45,-0.43301,0.26829,0.5,0,-0.23104,0,-0,1.9456,-0,0
4.5,-0.43301,0.259,0.5,0,-0.144,0,-0,1.536,-0,0
4.55,-0.43301,0.25355,0.5,0,-0.07744,0,-0,1.1264,-0,0
4.6,-0.43301,0.25091,0.5,0,-0.03136,0,-0,0.7168,-0,0
4.65,-0.43301,0.25007,0.5,0,-0.00576,0,-0,0.3072,-0,0
4.7,-0.42435,0.245,0.5,0.69282,-0.4,0,0,-0,0,0
4.75,-0.38971,0.225,0.5,0.69282,-0.4,0,0,-0,0,0
4.8,-0.35507,0.205,0.5,0.69282,-0.4,0,0,-0,0,0
4.85,-0.32043,0.185,0.5,0.69282,-0.4,0,0,-0,0,0
4.9,-0.28579,0.165,0.5,0.69282,-0.4,0,0,-0,0,0
4.95,-0.25115,0.145,0.5,0.69282,-0.4,0,0,-0,0,0
5,-0.21651,0.125,0.5,0.69282,-0.4,0,0,-0,0,0
5.05,-0.18201,0.10509,0.5,0.68395,-0.39488,0,-0.35472,0.2048,-0,0
5.1,-0.14841,0.085683,0.5,0.65735,-0.37952,0,-0.70945,0.4096,-0,0
5.15,-0.11657,0.067304,0.5,0.61301,-0.35392,0,-1.0642,0.6144,-0,0
5.2,-0.087402,0.050461,0.5,0.55093,-0.31808,0,-1.4189,0.8192,-0,0
5.25,-0.061776,0.035667,0.5,0.47112,-0.272,0,-1.7736,1.024,-0,0
5.3,-0.040585,0.023432,0.5,0.37357,-0.21568,0,-2.1283,1.2288,-0,0
5.35,-0.024591,0.014197,0.5,0.26826,-0.15488,0,-1.951,1.1264,-0,0
5.4,-0.013468,0.007776,0.5,0.17958,-0.10368,0,-1.5963,0.9216,-0,0
5.45,-0.006337,0.0036587,0.5,0.10863,-0.06272,0,-1.2415,0.7168,-0,0
5.5,-0.0023094,0.0013333,0.5,0.055426,-0.032,0,-0.88681,0.512,-0,0
5.55,-0.00049883,0.000288,0.5,0.019953,-0.01152,0,-0.53209,0.3072,-0,0
5.6,-1.8475e-05,1.0667e-05,0.5,0.002217,-0.00128,0,-0.17736,0.1024,-0,0
5.65,0.017321,-0.01,0.5,0.69282,-0.4,0,0,-0,0,0
5.7,0.051962,-0.03,0.5,0.69282,-0.4,0,0,-0,0,0
5.75,0.086603,-0.05,0.5,0.69282,-0.4,0,0,-0,0,0
5.8,0.12124,-0.07,0.5,0.69282,-0.4,0,0,-0,0,0
5.85,0.15588,-0.09,0.5,0.69282,-0.4,0,0,-0,0,0
5.9,0.19053,-0.11,0.5,0.69282,-0.4,0,0,-0,0,0
5.95,0.22516,-0.13,0.5,0.69227,-0.39968,0,-0.088681,0.0512,-0,0
6,0.25952,-0.14983,0.5,0.67896,-0.392,0,-0.44341,0.256,-0,0
6.05,0.29277,-0.16903,0.5,0.64793,-0.37408,0,-0.79813,0.4608,-0,0
6.1,0.32402,-0.18707,0.5,0.59915,-0.34592,0,-1.1529,0.6656,-0,0
6.15,0.35238,-0.20345,0.5,0.53264,-0.30752,0,-1.5076,0.8704,-0,0
6.2,0.37698,-0.21765,0.5,0.44839,-0.25888,0,-1.8623,1.0752,-0,0
6.25,0.39693,-0.22917,0.5,0.34641,-0.2,0,-2.217,1.28,-0,0
6.3,0.41163,-0.23765,0.5,0.24443,-0.14112,0,-1.8623,1.0752,-0,0
6.35,0.42167,-0.24345,0.5,0.16018,-0.09248,0,-1.5076,0.8704,-0,0
6.4,0.42794,-0.24707,0.5,0.093669,-0.05408,0,-1.1529,0.6656,-0,0
6.45,0.43133,-0.24903,0.5,0.044895,-0.02592,0,-0.79813,0.4608,-0,0
6.5,0.43272,-0.24983,0.5,0.013856,-0.008,0,-0.44341,0.256,-0,0
6.55,0.43301,-0.25,0.5,0.00055426,-0.00032,0,-0.088681,0.0512,-0,0
6.6,0.43301,-0.28,0.5,0,-0.8,0,0,-0,0,0
6.65,0.43301,-0.32,0.5,0,-0.8,0,0,-0,0,0
6.7,0.43301,-0.36,0.5,0,-0.8,0,0,-0,0,0
6.75,0.43301,-0.4,0.5,0,-0.8,0,0,-0,0,0
6.8,0.43301,-0.44,0.5,0,-0.8,0,0,-0,0,0
6.85,0.43301,-0.48,0.5,0,-0.8,0,0,-0,0,0
6.9,0.43301,-0.51998,0.5,0,-0.79744,0,-0,0.2048,-0,0
6.95,0.43301,-0.55942,0.5,0,-0.77696,0,-0,0.6144,-0,0
7,0.43301,-0.59733,0.5,0,-0.736,0,-0,1.024,-0,0
7.05,0.43301,-0.63268,0.5,0,-0.67456,0,-0,1.4336,-0,0
7.1,0.43301,-0.66445,0.5,0,-0.59264,0,-0,1.8432,-0,0
7.15,0.43301,-0.69161,0.5,0,-0.49024,0,-0,2.2528,-0,0
7.2,0.43301,-0.71314,0.5,0,-0.36864,0,-0,2.4576,-0,0
7.25,0.43301,-0.72867,0.5,0,-0.256,0,-0,2.048,-0,0
7.3,0.43301,-0.73908,0.5,0,-0.16384,0,-0,1.6384,-0,0
7.35,0.43301,-0.74539,0.5,0,-0.09216,0,-0,1.2288,-0,0
7.4,0.43301,-0.74863,0.5,0,-0.04096,0,-0,0.8192,-0,0
7.45,0.43301,-0.74983,0.5,0,-0.01024,0,-0,0.4096,-0,0
7.5,0.43301,-0.75,0.5,0,-1.4249e-27,0,-0,1.528e-13,-0,0
7.55,0.39837,-0.77,0.5,-0.69282,-0.4,0,-0,-0,0,0
7.6,0.36373,-0.79,0.5,-0.69282,-0.4,0,-0,-0,0,0
7.65,0.32909,-0.81,0.5,-0.69282,-0.4,0,-0,-0,0,0
7.7,0.29445,-0.83,0.5,-0.69282,-0.4,0,-0,-0,0,0
7.75,0.25981,-0.85,0.5,-0.69282,-0.4,0,-0,-0,0,0
7.8,0.22517,-0.87,0.5,-0.69282,-0.4,0,-0,-0,0,0
7.85,0.19059,-0.88996,0.5,-0.68783,-0.39712,0,0.26604,0.1536,-0,0
7.9,0.15668,-0.90954,0.5,-0.66566,-0.38432,0,0.62077,0.3584,-0,0
7.95,0.12432,-0.92823,0.5,-0.62576,-0.36128,0,0.97549,0.5632,-0,0
8,0.094397,-0.9455,0.5,-0.56811,-0.328,0,1.3302,0.768,-0,0
8.05,0.067802,-0.96085,0.5,-0.49273,-0.28448,0,1.6849,0.9728,-0,0
8.1,0.045419,-0.97378,0.5,-0.39962,-0.23072,0,2.0397,1.1776,-0,0
8.15,0.028098,-0.98378,0.5,-0.2932,-0.16928,0,2.0397,1.1776,-0,0
8.2,0.01584,-0.99085,0.5,-0.20009,-0.11552,0,1.6849,0.9728,-0,0
8.25,0.0077942,-0.9955,0.5,-0.12471,-0.072,0,1.3302,0.768,-0,0
8.3,0.0030738,-0.99823,0.5,-0.067065,-0.03872,0,0.97549,0.5632,-0,0
8.35,0.00079212,-0.99954,0.5,-0.027159,-0.01568,0,0.62077,0.3584,-0,0
8.4,6.2354e-05,-0.99996,0.5,-0.0049883,-0.00288,0,0.26604,0.1536,-0,0
8.45,-0.0086603,-0.995,0.5,-0.69282,0.4,0,-0,0,0,0
8.5,-0.043301,-0.975,0.5,-0.69282,0.4,0,-0,0,0,0
8.55,-0.077942,-0.955,0.5,-0.69282,0.4,0,-0,0,0,0
8.6,-0.11258,-0.935,0.5,-0.69282,0.4,0,-0,0,0,0
8.65,-0.14722,-0.915,0.5,-0.69282,0.4,0,-0,0,0,0
8.7,-0.18187,-0.895,0.5,-0.69282,0.4,0,-0,0,0,0
8.75,-0.21651,-0.875,0.5,-0.69282,0.4,0,-0,0,0,0
8.8,-0.251,-0.85509,0.5,-0.68395,0.39488,0,0.35472,-0.2048,-0,0
8.85,-0.28461,-0.83568,0.5,-0.65735,0.37952,0,0.70945,-0.4096,-0,0
8.9,-0.31644,-0.8173,0.5,-0.61301,0.35392,0,1.0642,-0.6144,-0,0
8.95,-0.34561,-0.80046,0.5,-0.55093,0.31808,0,1.4189,-0.8192,-0,0
9,-0.37124,-0.78567,0.5,-0.47112,0.272,0,1.7736,-1.024,-0,0
9.05,-0.39243,-0.77343,0.5,-0.37357,0.21568,0,2.1283,-1.2288,-0,0
9.1,-0.40842,-0.7642,0.5,-0.26826,0.15488,0,1.951,-1.1264,-0,0
9.15,-0.41954,-0.75778,0.5,-0.17958,0.10368,0,1.5963,-0.9216,-0,0
9.2,-0.42668,-0.75366,0.5,-0.10863,0.06272,0,1.2415,-0.7168,-0,0
9.25,-0.4307,-0.75133,0.5,-0.055426,0.032,0,0.88681,-0.512,-0,0
9.3,-0.43251,-0.75029,0.5,-0.019953,0.01152,0,0.53209,-0.3072,-0,0
9.35,-0.43299,-0.75001,0.5,-0.002217,0.00128,0,0.17736,-0.1024,-0,0
9.4,-0.43301,-0.73,0.5,0,0.8,0,0,0,0,0
9.45,-0.43301,-0.69,0.5,0,0.8,0,0,0,0,0
9.5,-0.43301,-0.65,0.5,0,0.8,0,0,0,0,0
9.55,-0.43301,-0.61,0.5,0,0.8,0,0,0,0,0
9.6,-0.43301,-0.57,0.5,0,0.8,0,0,0,0,0
9.65,-0.43301,-0.53,0.5,0,0.8,0,0,0,0,0
9.7,-0.43301,-0.49,0.5,0,0.79936,0,-0,-0.1024,-0,0
9.75,-0.43301,-0.45033,0.5,0,0.784,0,-0,-0.512,-0,0
9.8,-0.43301,-0.41194,0.5,0,0.74816,0,-0,-0.9216,-0,0
9.85,-0.43301,-0.37586,0.5,0,0.69184,0,-0,-1.3312,-0,0
9.9,-0.43301,-0.3431,0.5,0,0.61504,0,-0,-1.7408,-0,0
9.95,-0.43301,-0.3147,0.5,0,0.51776,0,-0,-2.1504,-0,0
10,-0.43301,-0.29167,0.5,0,0.4,0,-0,-2.56,-0,0
10.05,-0.43301,-0.2747,0.5,0,0.28224,0,-0,-2.1504,-0,0
10.1,-0.43301,-0.2631,0.5,0,0.18496,0,-0,-1.7408,-0,0
10.15,-0.43301,-0.25586,0.5,0,0.10816,0,-0,-1.3312,-0,0
10.2,-0.43301,-0.25194,0.5,0,0.05184,0,-0,-0.9216,-0,0
10.25,-0.43301,-0.25033,0.5,0,0.016,0,-0,-0.512,-0,0
10.3,-0.43301,-0.25,0.5,0,0.00064,0,-0,-0.1024,-0,0
10.35,-0.40703,-0.235,0.5,0.69282,0.4,0,0,0,0,0
10.4,-0.37239,-0.215,0.5,0.69282,0.4,0,0,0,0,0
10.45,-0.33775,-0.195,0.5,0.69282,0.4,0,0,0,0,0
10.5,-0.30311,-0.175,0.5,0.69282,0.4,0,0,0,0,0
10.55,-0.26847,-0.155,0.5,0.69282,0.4,0,0,0,0,0
10.6,-0.23383,-0.135,0.5,0.69282,0.4,0,0,0,0,0
10.65,-0.1992,-0.11501,0.5,0.6906,0.39872,0,-0.17736,-0.1024,-0,0
10.7,-0.16504,-0.095288,0.5,0.67287,0.38848,0,-0.53209,-0.3072,-0,0
10.75,-0.13221,-0.076333,0.5,0.63739,0.368,0,-0.88681,-0.512,-0,0
10.8,-0.1016,-0.058659,0.5,0.58419,0.33728,0,-1.2415,-0.7168,-0,0
10.85,-0.07409,-0.042776,0.5,0.51324,0.29632,0,-1.5963,-0.9216,-0,0
10.9,-0.050571,-0.029197,0.5,0.42456,0.24512,0,-1.951,-1.1264,-0,0
10.95,-0.031925,-0.018432,0.5,0.31925,0.18432,0,-2.1283,-1.2288,-0,0
11,-0.018475,-0.010667,0.5,0.2217,0.128,0,-1.7736,-1.024,-0,0
11.05,-0.0094593,-0.0054613,0.5,0.14189,0.08192,0,-1.4189,-0.8192,-0,0
11.1,-0.0039906,-0.002304,0.5,0.079813,0.04608,0,-1.0642,-0.6144,-0,0
11.15,-0.0011824,-0.00068267,0.5,0.035472,0.02048,0,-0.70945,-0.4096,-0,0
11.2,-0.0001478,-8.5333e-05,0.5,0.0088681,0.00512,0,-0.35472,-0.2048,-0,0
11.25,0,0,0.5,0,0,0,0,0,0,0
11.3,0,0,0.5,0,0,0,0,0,0,0
11.35,0,0,0.5,0,0,0,0,0,0,0
11.4,0,0,0.5,0,0,0,0,0,0,0
11.45,0,0,0.5,0,0,0,0,0,0,0
11.5,0,0,0.5,0,0,0,0,0,0,0
11.55,0,0,0.5,0,0,0,0,0,0,0
11.6,0,0,0.5,0,0,0,0,0,0,0
11.65,0,0,0.5,0,0,0,0,0,0,0
11.7,0,0,0.5,0,0,0,0,0,0,0
11.75,0,0,0.5,0,0,0,0,0,0,0
11.8,0,0,0.5,0,0,0,0,0,0,0
11.85,0,0,0.5,0,0,0,0,0,0,0
11.9,0,0,0.5,0,0,0,0,0,0,0
11.95,0,0,0.5,0,0,0,0,0,0,0
12,0,0,0.5,0,0,0,0,0,0,0
12.05,0,0,0.5,0,0,0,0,0,0,0
12.1,0,0,0.5,0,0,0,0,0,0,0
12.15,0,0,0.5,0,0,0,0,0,0,0
12.2,0,0,0.5,0,0,0,0,0,0,0
12.25,0,0,0.5,0,0,0,0,0,0,0
12.3,0,0,0.5,0,0,0,0,0,0,0
12.35,0,0,0.5,0,0,0,0,0,0,0
12.4,0,0,0.5,0,0,0,0,0,0,0
12.45,0,0,0.5,0,0,0,0,0,0,0
12.5,0,0,0.5,0,0,0,0,0,0,0
12.55,0,0,0.5,0,0,0,0,0,0,0
12.6,0,0,0.5,0,0,0,0,0,0,0
12.65,0,0,0.5,0,0,0,0,0,0,0
12.7,0,0,0.5,0,0,0,0,0,0,0
12.75,0,0,0.5,0,0,0,0,0,0,0
12.8,0,0,0.5,0,0,0,0,0,0,0
12.85,0,0,0.5,0,0,0,0,0,0,0
12.9,0,0,0.5,0,0,0,0,0,0,0
12.95,0,0,0.5,0,0,0,0,0,0,0
13,0,0,0.5,0,0,0,0,0,0,0
13.05,0,0,0.5,0,0,0,0,0,0,0
13.1,0,0,0.5,0,0,0,0,0,0,0
13.15,0,0,0.5,0,0,0,0,0,0,0
13.2,0,0,0.5,0,0,0,0,0,0,0
13.25,0,0,0.5,0,0,0,0,0,0,0
13.3,0,0,0.5,0,0,0,0,0,0,0
13.35,0,0,0.5,0,0,0,0,0,0,0
13.4,0,0,0.5,0,0,0,0,0,0,0
13.45,0,0,0.5,0,0,0,0,0,0,0
13.5,0,0,0.5,0,0,0,0,0,0,0
13.55,0,0,0.5,0,0,0,0,0,0,0
13.6,0,0,0.5,0,0,0,0,0,0,0
13.65,0,0,0.5,0,0,0,0,0,0,0
13.7,0,0,0.5,0,0,0,0,0,0,0
13.75,0,0,0.5,0,0,0,0,0,0,0
13.8,0,0,0.5,0,0,0,0,0,0,0
13.85,0,0,0.5,0,0,0,0,0,0,0
13.9,0,0,0.5,0,0,0,0,0,0,0
13.95,0,0,0.5,0,0,0,0,0,0,0
14,0,0,0.5,0,0,0,0,0,0,0
14.05,0,0,0.5,0,0,0,0,0,0,0
14.1,0,0,0.5,0,0,0,0,0,0,0
14.15,0,0,0.5,0,0,0,0,0,0,0
14.2,0,0,0.5,0,0,0,0,0,0,0
14.25,0,0,0.5,0,0,0,0,0,0,0
14.3,0,0,0.5,0,0,0,0,0,0,0
14.35,0,0,0.5,0,0,0,0,0,0,0
14.4,0,0,0.5,0,0,0,0,0,0,0
14.45,0,0,0.5,0,0,0,0,0,0,0
14.5,0,0,0.5,0,0,0,0,0,0,0
14.55,0,0,0.5,0,0,0,0,0,0,0
14.6,0,0,0.5,0,0,0,0,0,0,0
14.65,0,0,0.5,0,0,0,0,0,0,0
14.7,0,0,0.5,0,0,0,0,0,0,0
14.75,0,0,0.5,0,0,0,0,0,0,0
14.8,0,0,0.5,0,0,0,0,0,0,0
14.85,0,0,0.5,0,0,0,0,0,0,0
14.9,0,0,0.5,0,0,0,0,0,0,0
14.95,0,0,0.5,0,0,0,0,0,0,0
15,0,0,0.5,0,0,0,0,0,0,0
15.05,0,0,0.5,0,0,0,0,0,0,0
15.1,0,0,0.5,0,0,0,0,0,0,0
15.15,0,0,0.5,0,0,0,0,0,0,0
15.2,0,0,0.5,0,0,0,0,0,0,0
15.25,0,0,0.5,0,0,0,0,0,0,0
15.3,0,0,0.5,0,0,0,0,0,0,0
15.35,0,0,0.5,0,0,0,0,0,0,0
